지역,시기,연도,월,온열질환자수,기초생활수급자수,지역생산,녹지면적,하천면적,노인인구수,비만인구수,장애인수,성별_남,성별_여,재정자립도,인구밀도,응급의료기관당수용인원,인구수,기온,습도
대구달성군,Jul-17,2017,7,1,7791,7336778,3232415,536926,255.78098,894,10876,123893,119482,25.9,570.39,231476,231476,31.97666633,87.86666667
대구달성군,Aug-17,2017,8,0,7817,7336778,3232415,536926,258.66061,894,10943,123893,119482,25.9,570.39,234082,234082,30.56129032,86.25806452
대구달성군,Jun-18,2018,6,0,7843,7589674,3010847,260124,278.85375,887,11511,127374,123169,28.1,587.18,247870,247870,28.78387103,80
대구달성군,Jul-18,2018,7,0,7843,7589674,3010847,260124,279.469125,887,11572,127374,123169,28.1,587.18,248417,248417,32.95000033,90.8
대구달성군,Aug-18,2018,8,1,7823,7589674,3010847,260124,280.018125,887,11601,127374,123169,28.1,587.18,0,248905,32.62580652,93.22580645
대구달성군,Jun-19,2019,6,1,9007,7433594,3129672,260124,296.696913,876,11907,130361,126179,27.6,601.25,0,254239,28.65483906,92.4516129
대구달성군,Jul-19,2019,7,1,9058,7433594,3129672,260124,297.250071,876,11916,130361,126179,27.6,601.25,0,254713,29.43333327,91.93333333
대구달성군,Aug-19,2019,8,1,9110,7433594,3129672,260124,297.60834,876,11967,130361,126179,27.6,601.25,0,255020,31.68387119,94.4516129
대구달성군,Jun-20,2020,6,0,10171,7418727,1795639,264541,316.556574,908,12206,131708,127631,27.9,607.81,0,257154,30.13437491,91.29032258
대구달성군,Jul-20,2020,7,0,10298,7418727,1795639,264541,317.116679,908,12244,131708,127631,27.9,607.81,0,257609,27.50000006,97.53333333
대구달성군,Aug-20,2020,8,3,10345,7418727,1795639,264541,317.886054,908,12290,131708,127631,27.9,607.81,0,258234,31.26551728,95.67741935
대구달성군,Jun-21,2021,6,0,11558,7500333,1800173,264541,342.357444,916,12558,133149,129302,28.4,614.83,0,260546,28.71935468,93.4516129
대구달성군,Jul-21,2021,7,0,11575,7500333,1800173,264541,342.90144,916,12576,133149,129302,28.4,614.83,0,260960,31.85666673,93.96666667
대구달성군,Aug-21,2021,8,0,11652,7500333,1800173,264541,343.819926,916,12616,133149,129302,28.4,614.83,0,261659,29.51290323,95.64516129
대구동구,Jun-14,2014,6,0,14527,4949313,1189030,671057,502.4759,898,18620,173633,174342,16.8,1910.17,347975,347975,27.780645,85.74193548
대구동구,Jul-14,2014,7,0,14473,4949313,1189030,671057,501.200848,898,18605,173633,174342,16.8,1910.17,347092,347092,31.22000017,88.8
대구동구,Aug-14,2014,8,0,14460,4949313,1189030,671057,501.475208,898,18577,173633,174342,16.8,1910.17,347282,347282,28.13225816,93.67741935
대구동구,Jun-15,2015,6,0,13997,6376313,1185408,671057,524.613,883,18580,174224,175504,16.6,1919.58,349742,349742,27.70967739,84.80645161
대구동구,Jul-15,2015,7,4,14282,6376313,1185408,671057,524.9385,883,18582,174224,175504,16.6,1919.58,349959,349959,29.05333333,84.23333333
대구동구,Aug-15,2015,8,3,14688,6376313,1185408,671057,525.4005,883,18578,174224,175504,16.6,1919.58,350267,350267,30.62258048,88.03225806
대구동구,Jun-16,2016,6,0,16505,6266494,1182958,671057,545.79878,888,18639,174663,176689,16.9,1928.6,350996,350996,27.9838709,82.67741935
대구동구,Jul-16,2016,7,0,16492,6266494,1182958,671057,545.75524,888,18663,174663,176689,16.9,1928.6,350968,350968,30.95666653,85.76666667
대구동구,Aug-16,2016,8,4,16533,6266494,1182958,671057,546.136215,888,18708,174663,176689,16.9,1928.6,351213,351213,32.61290342,82.64516129
대구동구,Jun-17,2017,6,0,15595,7086698,1208652,671057,573.081696,905,18931,173301,176078,17.9,1917.77,351153,351153,30.35806468,80.48387097
대구동구,Jul-17,2017,7,4,15537,7086698,1208652,671057,573.155136,905,18935,173301,176078,17.9,1917.77,351198,351198,32.99333317,89.93333333
대구동구,Aug-17,2017,8,1,15533,7086698,1208652,671057,572.714496,905,18964,173301,176078,17.9,1917.77,350928,350928,31.36774165,91.35483871
대구동구,Jun-18,2018,6,0,15616,7036716,1089528,671057,603.846672,878,19443,173955,177336,17,1928.47,351892,351892,28.46129026,83.83870968
대구동구,Jul-18,2018,7,11,15569,7036716,1089528,671057,604.133244,878,19501,173955,177336,17,1928.47,352059,352059,32.8333331,84.93333333
대구동구,Aug-18,2018,8,4,15616,7036716,1089528,671057,603.887856,878,19578,173955,177336,17,1928.47,351916,351916,32.25483871,86.5483871
대구동구,Jun-19,2019,6,0,17472,7671520,1055969,671057,627.536175,890,19920,170601,174868,16.9,1896.72,348825,348825,28.1,86.32258065
대구동구,Jul-19,2019,7,2,17500,7671520,1055969,671057,626.476564,890,19903,170601,174868,16.9,1896.72,348236,348236,29.49999983,91.83333333
대구동구,Aug-19,2019,8,4,17503,7671520,1055969,671057,625.5123,890,19917,170601,174868,16.9,1896.72,347700,347700,31.60967761,92.51612903
대구동구,Jun-20,2020,6,1,19117,7656177,1040276,671057,653.732316,903,20161,168443,173477,17.9,1877.26,342627,342627,30.40312488,85.22580645
대구동구,Jul-20,2020,7,1,19427,7656177,1040276,671057,653.789556,903,20196,168443,173477,17.9,1877.26,342657,342657,27.33870965,91.53333333
대구동구,Aug-20,2020,8,2,19537,7656177,1040276,671057,655.048836,903,20232,168443,173477,17.9,1877.26,343317,343317,31.59655203,88.38709677
대구동구,Jun-21,2021,6,0,21287,7740395,992346,671057,687.177781,904,20407,167888,173548,17.1,1874.47,340693,340693,28.14516126,83.51612903
대구동구,Jul-21,2021,7,10,21406,7740395,992346,671057,686.639242,904,20397,167888,173548,17.1,1874.47,340426,340426,31.59333327,87.26666667
대구동구,Aug-21,2021,8,2,21467,7740395,992346,671057,686.268114,904,20397,167888,173548,17.1,1874.47,340242,340242,30.01935468,90.38709677
대구북구,Jun-14,2014,6,3,13511,8798922,948605,74391,458.150625,909,19701,222664,221711,19.1,4723.37,222187.5,444375,27.93870965,83.48387097
대구북구,Jul-14,2014,7,1,13544,8798922,948605,74391,458.069176,909,19688,222664,221711,19.1,4723.37,222148,444296,31.35666647,86.6
대구북구,Aug-14,2014,8,2,13577,8798922,948605,74391,457.909371,909,19666,222664,221711,19.1,4723.37,222070.5,444141,28.351613,93.48387097
대구북구,Jun-15,2015,6,1,13112,9787970,1069398,74746,479.809654,897,19726,221876,221243,19.1,4710.52,221723.5,443447,27.74838713,83.58064516
대구북구,Jul-15,2015,7,5,13347,9787970,1069398,74746,480.15373,897,19770,221876,221243,19.1,4710.52,221882.5,443765,28.79333337,84.5
대구북구,Aug-15,2015,8,6,13757,9787970,1069398,74746,480.32144,897,19753,221876,221243,19.1,4710.52,221960,443920,30.39354855,87.83870968
대구북구,Jun-16,2016,6,1,15990,9857246,1102443,74745,499.995873,907,19880,220247,220136,19.8,4681.44,221041.5,442083,28.17741958,81.58064516
대구북구,Jul-16,2016,7,0,15913,9857246,1102443,74745,499.769673,907,19886,220247,220136,19.8,4681.44,220941.5,441883,31.01999987,84.43333333
대구북구,Aug-16,2016,8,0,15905,9857246,1102443,74745,499.757232,907,19901,220247,220136,19.8,4681.44,220936,441872,32.76774206,81.35483871
대구북구,Jun-17,2017,6,0,14982,10207588,1092359,74745,523.78864,884,20125,220579,220796,19.9,4691.98,219710,439420,29.59032255,80.16129032
대구북구,Jul-17,2017,7,0,14887,10207588,1092359,74745,523.96148,884,20171,220579,220796,19.9,4691.98,219782.5,439565,31.98333363,87.96666667
대구북구,Aug-17,2017,8,0,14848,10207588,1092359,74745,523.601496,884,20200,220579,220796,19.9,4691.98,219631.5,439263,30.79999987,88.41935484
대구북구,Jun-18,2018,6,0,14209,10863537,1238239,74745,553.698636,884,20619,219307,220182,17.9,4676.41,220071,440142,28.64516126,78.06451613
대구북구,Jul-18,2018,7,10,14187,10863537,1238239,74745,553.273432,884,20618,219307,220182,17.9,4676.41,219902,439804,33.4699999,82.06666667
대구북구,Aug-18,2018,8,9,14170,10863537,1238239,74745,553.31243,884,20686,219307,220182,17.9,4676.41,219917.5,439835,33.28387074,86.35483871
대구북구,Jun-19,2019,6,0,15807,10578872,1210457,74745,583.99369,890,21375,218150,219560,17.4,4657.48,219546.5,439093,27.82258039,81.5483871
대구북구,Jul-19,2019,7,0,15895,10578872,1210457,74745,584.31156,890,21396,218150,219560,17.4,4657.48,219666,439332,29.20333327,85.16666667
대구북구,Aug-19,2019,8,6,15978,10578872,1210457,74745,584.42993,890,21477,218150,219560,17.4,4657.48,219710.5,439421,31.23548397,85.61290323
대구북구,Jun-20,2020,6,0,17421,10557714,577153,74745,618.43728,910,21718,219197,221066,18,4684.38,219304,438608,30.26874978,81.67741935
대구북구,Jul-20,2020,7,1,17598,10557714,577153,74745,619.59912,910,21778,219197,221066,18,4684.38,219716,439432,27.57096761,92.26666667
대구북구,Aug-20,2020,8,5,17753,10557714,577153,74745,619.9629,910,21816,219197,221066,18,4684.38,219845,439690,31.57241393,88.22580645
대구북구,Jun-21,2021,6,0,19765,10673849,574975,74745,653.375502,914,22008,217420,219588,17.4,4649.63,218666.5,437333,28.35806429,83.41935484
대구북구,Jul-21,2021,7,1,19895,10673849,574975,74745,653.002002,914,22087,217420,219588,17.4,4649.63,218541.5,437083,31.9633334,88.36666667
대구북구,Aug-21,2021,8,3,19944,10673849,574975,74745,652.619538,914,22137,217420,219588,17.4,4649.63,218413.5,436827,30.05483894,91.41935484
대구서구,Jun-14,2014,6,1,9266,3431379,655503,177776,295.71031,876,11453,106740,104030,15,12162.15,210770,210770,27.33870961,85.74193548
대구서구,Jul-14,2014,7,3,9247,3431379,655503,177776,299.269721,876,11454,106740,104030,15,12162.15,213307,213307,30.0700001,88.83333333
대구서구,Aug-14,2014,8,1,9244,3431379,655503,177776,298.608908,876,11447,106740,104030,15,12162.15,212836,212836,27.36129029,93.61290323
대구서구,Jun-15,2015,6,0,9116,3206379,430707,177776,311.853,864,11312,104213,101815,13.7,11888.52,207902,207902,27.45483877,84.80645161
대구서구,Jul-15,2015,7,2,9360,3206379,430707,177776,311.412,864,11313,104213,101815,13.7,11888.52,207608,207608,28.80333343,85.06666667
대구서구,Aug-15,2015,8,3,9908,3206379,430707,177776,311.166,864,11307,104213,101815,13.7,11888.52,207444,207444,30.33225832,88.35483871
대구서구,Jun-16,2016,6,3,11720,3390758,430707,177776,324.422709,863,11283,100760,98747,14.9,11512.23,202891,202891,27.93548368,83.25806452
대구서구,Jul-16,2016,7,0,11652,3390758,430707,177776,323.405745,863,11280,100760,98747,14.9,11512.23,202255,202255,30.97333353,85.66666667
대구서구,Aug-16,2016,8,2,11655,3390758,430707,177776,322.315227,863,11278,100760,98747,14.9,11512.23,201573,201573,32.91290335,83.03225806
대구서구,Jun-17,2017,6,0,11178,3479958,434894,177776,339.95711,862,11376,96795,95197,13.7,11078.59,196507,196507,30.28709703,78
대구서구,Jul-17,2017,7,2,11178,3479958,434894,177776,339.24608,862,11376,96795,95197,13.7,11078.59,196096,196096,32.70333333,86.03333333
대구서구,Aug-17,2017,8,0,11175,3479958,434894,177776,338.08179,862,11373,96795,95197,13.7,11078.59,195423,195423,31.10967729,86.38709677
대구서구,Jun-18,2018,6,1,10698,3514231,435620,177776,353.444465,861,11434,92796,91576,13.7,10638.89,188705,188705,28.68064545,76.41935484
대구서구,Jul-18,2018,7,11,10670,3514231,435620,177776,352.324411,861,11410,92796,91576,13.7,10638.89,188107,188107,32.906667,80.83333333
대구서구,Aug-18,2018,8,0,10684,3514231,435620,177776,350.782932,861,11447,92796,91576,13.7,10638.89,187284,187284,32.6322581,86.35483871
대구서구,Jun-19,2019,6,0,12196,3591916,435620,177776,362.71872,903,11600,88052,87225,13.1,10114.08,179920,179920,28.65483906,81.38709677
대구서구,Jul-19,2019,7,1,12239,3591916,435620,177776,360.696672,903,11569,88052,87225,13.1,10114.08,178917,178917,29.43333327,85.16666667
대구서구,Aug-19,2019,8,1,12263,3591916,435620,177776,358.983072,903,11594,88052,87225,13.1,10114.08,178067,178067,31.68387119,85.61290323
대구서구,Jun-20,2020,6,0,13767,3584732,181246,177776,375.671548,883,11589,85572,85128,13.7,9855.67,172802,172802,30.13437491,81.67741935
대구서구,Jul-20,2020,7,0,13974,3584732,181246,177776,375.356318,883,11648,85572,85128,13.7,9855.67,172657,172657,27.47419358,92.03333333
대구서구,Aug-20,2020,8,1,14070,3584732,181246,177776,374.93891,883,11684,85572,85128,13.7,9855.67,172465,172465,31.26551728,87.41935484
대구서구,Jun-21,2021,6,0,15636,3624164,184172,177776,391.582182,885,11797,82241,82287,13.1,9499.63,167773,167773,28.71935468,83.41935484
대구서구,Jul-21,2021,7,3,15687,3624164,184172,177776,390.40818,885,11779,82241,82287,13.1,9499.63,167270,167270,31.90000003,89.6
대구서구,Aug-21,2021,8,0,15774,3624164,184172,177776,389.493252,885,11775,82241,82287,13.1,9499.63,166878,166878,29.51290323,95.58064516
대구수성구,Jun-14,2014,6,0,15547,6364189,269008,46031,515.85065,914,17653,223495,233010,26.7,5969.73,456505,456505,27.51612887,85.51612903
대구수성구,Jul-14,2014,7,0,15476,6364189,269008,46031,518.74571,914,17634,223495,233010,26.7,5969.73,459067,459067,30.67333317,88.93333333
대구수성구,Aug-14,2014,8,0,15480,6364189,269008,46031,517.91968,914,17611,223495,233010,26.7,5969.73,458336,458336,27.77096813,93.4516129
대구수성구,Jun-15,2015,6,0,15102,6955681,269008,44961,533.985607,904,17338,220898,230888,24.7,5908.02,452147,452147,27.55483855,84.19354839
